id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo,uri_prop_principal,sigla,status,,
138937,PL,5186,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para prever a compensação em dobro de déficit de Reserva Legal.",2019-09-24T00:00:00Z,senado,senado,Ordinária,Plenário,22,222,f069f3b7a64a1125a6607488ad645f39,NA,PL 5186/2019,Ativa,,
145560,PL,5244,"Autoriza a criação de linha de crédito especial, com recursos do Fundo Constitucional do Centro-Oeste (FCO), para pequenos agricultores familiares, empreendimentos familiares rurais, pequenos e médios produtores rurais e ribeirinhos, afetados pelas queimadas no Pantanal no ano de 2020, e dá outras providências.",2020-11-24T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,8588e01c3feef42549da06eab598f5d3,NA,PL 5244/2020,Ativa,,
145626,PL,5312,"Altera as Leis nºs 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, e 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, para proibir o uso alternativo do solo em áreas atingidas por fogo não autorizado e para ampliar incentivos à preservação e à recuperação do meio ambiente.",2020-12-01T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,d8ca90757e4d915b2c048ec921d41ce7,NA,PL 5312/2020,Ativa,,
139066,PL,5315,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, e a Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, a fim de exigir prévia autorização do Congresso Nacional para corte e supressão de vegetação de Floresta Amazônica primária e secundária em estado avançado de regeneração, exceto nas hipóteses especificadas, bem como tipificar novo crime ambiental relacionado ao corte raso desse tipo de vegetação.",2019-10-01T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,86d5c2c186312f2c2fcaaff1f00b226c,NA,PL 5315/2019,Ativa,,
139154,PL,5373,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para majorar as penas dos crimes que especifica, e dá outras providências.",2019-10-03T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,106d3cade46a4714ce9f835fb0664b07,NA,PL 5373/2019,Ativa,,
139527,PL,5624,"Altera a Lei nº 9.985, de 18 de julho de 2000, para dispor sobre critérios de criação, ampliação, desafetação, transformação ou redução dos limites das unidades de conservação, e de homologação da demarcação de terras indígenas.",2019-10-23T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,b4b7bb2ce226e8d5c143a3b0df65bb0f,NA,PL 5624/2019,Ativa,,
139585,PL,5690,Institui o Selo “Empresa Parceira do Meio Ambiente” e confere vantagens nas contratações públicas às empresas que o detêm.,2019-10-24T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,1495e57cedf0e50546d3ae9eaeb1cd66,NA,PL 5690/2019,Ativa,,
139596,PL,5699,"Altera a Lei nº. 1.079, de 10 de abril de 1950, que “define os crimes de responsabilidade e regula o respectivo processo de julgamento” para inserir a omissão como hipótese de crime de responsabilidade e prever crimes de responsabilidade contra a proteção da biodiversidade e o equilíbrio do meio ambiente.",2019-10-29T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,a8af7c72fedf2e5d0e7494f6df53ed42,NA,PL 5699/2019,Ativa,,
139662,PL,5790,"Altera a Lei nº 12.858, de 9 de setembro de 2013, que dispõe sobre a destinação para as áreas de educação e saúde de parcela da participação no resultado ou da compensação financeira pela exploração de petróleo e gás natural, para destinar parcela do Fundo Social para as atividades de prevenção de vazamentos de petróleo, gás natural, outros hidrocarbonetos fluidos e seus derivados e de reparação dos danos por eles causados.",2019-10-30T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,1765e127a5122196a65b561f8d61bead,NA,PL 5790/2019,Ativa,,
139839,PL,6019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, Lei de Crimes Ambientais, para incluir causa de extinção de punibilidade para o crime de poluição.",2019-11-19T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,b74153bc72d64fb641696373fe616c73,NA,PL 6019/2019,Ativa,,
139848,PL,6031,"Dispõe sobre a criação, normatização e o funcionamento dos jardins botânicos, estabelece o Sistema Nacional de Jardins Botânicos, cria o Conselho Nacional de Jardins Botânicos e dá outras providências.",2019-11-19T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,18c56b8f58b39196112039260af7f168,NA,PL 6031/2019,Ativa,,
139858,PL,6033,Institui incentivos fiscais para operações com produtos sem lactose e produtos orgânicos.,2019-11-19T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,0c5ce178d09d477b44e90b25dd3ee1b3,NA,PL 6033/2019,Ativa,,
139853,PL,6044,"Altera a Lei nº 12.305, de 2010, que institui a Política Nacional de Resíduos Sólidos, para dispor sobre a capacitação de consumidores em relação ao acondicionamento de resíduos sólidos, no sistema de coleta seletiva.",2019-11-19T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,289e253a4ca6cb9abba709aeba6c5440,NA,PL 6044/2019,Ativa,,
139856,PL,6046,"Altera a Lei 10.257, de 10 de julho de 2001, para incluir, entre o conteúdo mínimo do plano diretor, normas de verticalização e ocupação para redução de impactos ambientais por meio da instalação de coberturas vegetadas (telhados verdes) e reservatórios de águas pluviais em edifícios.",2019-11-19T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,c08ac5eecb70a8d884aafbd636f5e3d9,NA,PL 6046/2019,Ativa,,
139966,PL,6198,"Acresce § 7º ao art. 3º da Lei nº 7.802, de 11 de julho de 1989, que dispõe sobre a pesquisa, a experimentação, a produção, a embalagem e rotulagem, o transporte, o armazenamento, a comercialização, a propaganda comercial, a utilização, a importação, a exportação, o destino final dos resíduos e embalagens, o registro, a classificação, o controle, a inspeção e a fiscalização de agrotóxicos, seus componentes e afins, e dá outras providências, para dispor sobre a obrigatoriedade de revisão periódica dos registros de agrotóxicos.",2019-11-27T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,b6623595facee83a19d1004c11957b9b,NA,PL 6198/2019,Ativa,,
140347,PL,6589,"Transforma o Parque Nacional da Lagoa do Peixe, criado pelo Decreto no 93.546, de 6 de novembro de 1986, em Área de Proteção Ambiental da Lagoa do Peixe.",2019-12-18T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,b3ecc73d08f5b4d6ec87341e7223f5c9,NA,PL 6589/2019,Ativa,,
996938,PL,731,"Altera a Lei nº 11.124, de 16 de junho de 2005, para incluir a sustentabilidade ambiental  entre as diretrizes estabelecidas no âmbito do Sistema Nacional de Habitação de Interesse Social - SNHIS, e para dispor sobre a precedência, na utilização dos recursos do Fundo Nacional de Habitação de Interesse Social - FNHIS, dos projetos e programas que demonstrem a sustentabilidade ambiental do empreendimento habitacional.",2015-03-12T18:08:00Z,camara,camara,Ordinária,Conclusiva,92102,192102,779dc69d691a587a5b74bf4b3cb2ed31,NA,PL 731/2015,Ativa,,
2241679,PL,820,"Proíbe, pelo período que determina, a suspensão na prestação de serviços públicos de energia elétrica, telefonia fixa e móvel, água e esgoto e internet.",2020-03-23T20:08:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,b5a501b95cd9572a27f59370db6abf75,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239461,PL 820/2020,Ativa,,
2241960,PL,1000,"Cria o Plano Emergencial para Enfrentamento ao COVID-19 nas favelas e periferias, e assegura a garantia ao acesso à água e distribuição de kits com insumos básicos necessários à manutenção das condições de higiene e de saúde para prevenção do contágio e da disseminação do coronavírus (COVID-19).",2020-03-25T12:32:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,c2c14659e54e1600011367e4d8fe7949,NA,PL 1000/2020,Ativa,,
2230347,PL,6123,"Institui a Política Nacional de Incentivo à Geração de Energia Solar Fotovoltaica Conectada a Sistemas de Eletromobilidade sobre Trilhos (PNESET) para o transporte de passageiros por metrôs, trens, trólebus, veículos leves sobre trilhos (VLT) e monotrilhos urbano e metropolitano; altera a Lei nº 11.033/2004.",2019-11-21T14:10:00Z,camara,camara,Ordinária,Conclusiva,160674,1160674,8a55a498b20bd484aca237c5e9c2cbb9,NA,PL 6123/2019,Ativa,,
2189814,PDC,1154,"Aprova o texto da Emenda à Convenção sobre a Proteção Física do Material Nuclear, endossada pelo Brasil por ocasião da Conferência da Emenda da referida Convenção, ocorrida em 2005, em Viena.",2018-12-13T16:22:00Z,camara,camara,Urgência,Plenário,178977,1178977,afc1b6b3de679e56bccdedb225dce0cb,NA,PDC 1154/2018,Ativa,,
146639,PL,510,"Altera a Lei n° 11.952, de 25 de junho de 2009, que dispõe sobre a regularização fundiária das ocupações incidentes em terras situadas em áreas da União; a Lei n° 8.666, de 21 de junho de 1993, que institui normas para licitações e contratos da administração pública; a Lei nº 6.015, de 31 de dezembro de 1973, que dispõe sobre os registros públicos; a Lei nº 13.240, de 30 de dezembro de 2015, que dispõe sobre a administração, a alienação, a transferência de gestão de imóveis da União e seu uso para a constituição de fundos; e a Lei nº 10.304, de 5 de novembro de 2001, que Transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União, a fim de ampliar o alcance da regularização fundiária e dar outras providências.",2021-02-22T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,683cdf202e465941c7ec181ed701b894,NA,PL 510/2021,Ativa,,
2179686,PL,10457,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 (Lei de Crimes Ambientais), para agravar a pena para quem pesquisar, lavrar ou extrair recursos minerais sem a competente autorização, permissão, concessão ou licença, ou em desacordo com a obtida",2018-06-20T13:27:00Z,camara,senado,Prioridade,Plenário,204398,1204398,2919291fda2124cdd2e13c3897f6eba0,NA,PL 10457/2018,Ativa,,
2017411,PL,3280,"Altera a Lei nº 12.187, de 29 de dezembro de 2009, que institui a Política Nacional sobre Mudança do Clima - PNMC e dá outras providências Inclusão de novos procedimentos  à Política Nacional sobre Mudança do Clima para mitigação dos gases de efeito estufa.",2015-10-13T14:55:00Z,camara,camara,Ordinária,Conclusiva,204537,1204537,a984fbc8661cf3f9d08e64da53266f32,NA,PL 3280/2015,Ativa,,
2184271,PL,10874,Proíbe a mineração em faixa de dez quilômetros no entorno de unidades de conservação.,2018-10-16T17:30:00Z,camara,camara,Ordinária,Conclusiva,160632,1160632,4f5dba12ab81dd9acce2774d13715273,NA,PL 10874/2018,Ativa,,
2220701,PL,5131,Dispõe sobre o estabelecimento de guia para o transporte de ouro e modifica as penas no crime de transporte de ouro ilegal,2019-09-17T20:38:00Z,camara,camara,Ordinária,Plenário,204495,1204495,06d8ad3aad83d9088007b3fde85d29a1,NA,PL 5131/2019,Ativa,,
2272016,PL,717,"Altera a lei 9.985 de 18 de julho de 2000, dispõe sobre a desapropriação e indenização de propriedades privadas, e sobre o prazo de elaboração dos planos de manejo das unidades de conservação de domínio público.",2021-03-04T10:37:00Z,camara,camara,Ordinária,Conclusiva,NA,NA,1ca0bcd2c11514058a136caf4888b0cf,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196688,PL 717/2021,Ativa,,
2270639,PL,528,"Regulamenta o Mercado Brasileiro de Redução de Emissões (MBRE), determinado pela Política Nacional de Mudança do Clima – Lei nº 12.187, de 29 de dezembro de 2009.",2021-02-23T09:17:00Z,camara,camara,Ordinária,Conclusiva,204507,1204507,987a861480018de8ea019124ca4cf7d1,NA,PL 528/2021,Ativa,,
140717,PL,333,"Altera a Lei nº 5.197, de 3 de janeiro de 1967, que dispõe sobre a proteção à fauna e dá outras providências, para revogar o direito ao porte de armas aos servidores públicos no exercício da fiscalização de caça.",2020-02-17T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,db5cb19fffd945897ac647cdf3efe497,NA,PL 333/2020,Ativa,,
2277431,PL,1308,Institui a Política de Promoção da Agenda 2030 para o Desenvolvimento Sustentável.,2021-04-08T10:32:00Z,camara,camara,Ordinária,Conclusiva,204507,1204507,13482ec22951d4e6f4e953b88a93052f,NA,PL 1308/2021,Ativa,,
2250303,PL,2072,"Dispõe sobre os serviços públicos de abastecimento de água e esgotamento sanitário, durante o estado de calamidade pública em território nacional, nos termos do Decreto Legislativo nº 6, de 20 de março de 2020.",2020-04-22T12:05:00Z,camara,camara,Prioridade,Conclusiva,204425,1204425,35760962b08d9408346b40d0e1aa1eeb,NA,PL 2072/2020,Ativa,,
2256549,PL,3581,"Altera a Lei nº 11.445, de 5  de janeiro de 2007, que estabelece diretrizes para o saneamento básico.",2020-07-01T10:57:00Z,camara,camara,Ordinária,Conclusiva,178962,1178962,9d78c88d33d7fc07488bd80320a1f728,NA,PL 3581/2020,Ativa,,
148186,PL,1539,"Altera a Política Nacional sobre Mudança do Clima (Lei 12.187, de 29 de dezembro de 2009) para estabelecer nova meta de compromisso nacional voluntário e seu depósito junto à Convenção-Quadro das Nações Unidas sobre Mudanças Climáticas.",2021-04-27T00:00:00Z,senado,senado,Ordinária,Plenário,NA,NA,644a2a83fa05624c3ed707b0e955410d,NA,PL 1539/2021,Ativa,,
341067,PL,215,Institui o Código Federal de Bem-Estar Animal.,2007-02-15T17:25:00Z,camara,camara,Ordinária,Plenário,74111,174111,c26602ff8b2bdab870b719949d8758bf,NA,PL 215/2007,Ativa,,
522137,PL,2433,"Acrescenta o § 9º ao art. 33 da Lei nº 12.305, de 2 de agosto de 2010, que institui a Política Nacional de Resíduos Sólidos e dá outras providências. Exige que fabricantes e importadores coloquem texto informativo em rótulos e embalagens de produtos geradores de resíduos sólidos sobre a importância de sua entrega em postos de coleta específicos.",2011-09-28T19:50:00Z,camara,camara,Ordinária,Plenário,178962,1178962,c0b681973c9f56d06836e5543b14c9e9,NA,PL 2433/2011,Ativa,,
491123,PL,132,"Altera a Lei nº 9.503, de 1997, para estabelecer como diretriz na pavimentação de vias públicas o emprego de massa asfáltica produzida com borracha de pneus inservíveis.",2011-02-03T17:48:00Z,camara,camara,Ordinária,Plenário,74210,174210,8652185301891df453d4472fbf0d7330,NA,PL 132/2011,Ativa,,
2189670,PL,11210,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 (Lei de Crimes Ambientais), para elevar a pena de maus-tratos a animais e estabelecer punição financeira para estabelecimentos comerciais que concorram para essa prática.",2018-12-12T09:58:00Z,camara,senado,Prioridade,Plenário,204398,1204398,698bdda3cfe31a473bab0d6d4b12e7aa,NA,PL 11210/2018,Ativa,,
593788,PL,6443,"Altera o § 2º do art. 25 da Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências, para permitir a doação de madeira de origem ilegal, apreendida pela autoridade ambiental competente, para programas de interesse social definidos pelo poder público.",2013-09-26T16:18:00Z,camara,senado,Prioridade,Plenário,204359,1204359,740abab716ddb52e92ba1cd3f983c322,NA,PL 6443/2013,Ativa,,
2189251,PL,11186,"Acrescenta dispositivo ao art. 33 da Lei 12.305, de 2 de agosto de 2010, para dispor sobre o descarte de medicamentos de uso humano ou de uso veterinário",2018-12-12T15:20:00Z,camara,camara,Ordinária,Conclusiva,204527,1204527,a0d7e7a66049cec2e6dff8b9a4f6d2fd,NA,PL 11186/2018,Ativa,,
548494,PL,4086,Institui incentivo fiscal à produção e comercialização de veículos automóveis movidos a eletricidade ou híbridos.,2012-06-19T18:03:00Z,camara,camara,Ordinária,Conclusiva,160665,1160665,c7bfb8026ffce9d424bea2c0b97aa212,NA,PL 4086/2012,Ativa,,
20601,PL,4017,"Proíbe a exportação de madeira bruta e dá outras providências. Exclui-se as madeiras oriundas de reflorestamento ou florestamento artificial, prevendo-se perda da mercadoria para os infratores, além das penalidades cabíveis.",1993-07-14T00:00:00Z,camara,senado,Prioridade,Plenário,NA,NA,49b9bf84b29260144559e0751d276ee8,NA,PL 4017/1993,Ativa,,
2079778,PL,4764,"Acrescenta art. 2º-A à Lei nº 9.294, de 15 de julho de 1996, para proibir o uso de produtos fumígenos nos parques infantis e nas áreas de prática esportiva.",2016-03-16T20:05:00Z,camara,senado,Prioridade,Conclusiva,178964,1178964,9dd7aa990e6971e33f814806099a0899,NA,PL 4764/2016,Ativa,,
114136,PLS,344,"Altera a Lei nº 9.294, de 15 de julho de 1996, para proibir o uso de produtos fumígenos nos parques infantis e nas áreas de prática esportiva.",2013-08-28T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,9dd7aa990e6971e33f814806099a0899,NA,PLS 344/2013,Ativa,,
2082478,PL,5067,"Altera a Lei nº 7.797, de 10 de julho de 1989, que “cria o Fundo Nacional de Meio Ambiente”, para incluir, entre as aplicações financeiras prioritárias, a recuperação de áreas degradadas por desastres ambientais, e a Lei nº 9.605, de 12 de fevereiro de 1998, que “dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente”, para determinar que, em situação de desastre, a multa por infração ambiental seja revertida à região afetada.",2016-04-26T16:30:00Z,camara,senado,Prioridade,Plenário,178884,1178884,4d674426dd528b9d77681910ad018be7,NA,PL 5067/2016,Ativa,,
124055,PLS,741,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para determinar que as multas por infração ambiental, em situação de emergência ou estado de calamidade pública, provocados por desastres ambientais, sejam revertidas, em sua totalidade, para as regiões afetadas.",2015-11-17T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,4d674426dd528b9d77681910ad018be7,NA,PLS 741/2015,Ativa,,
2190285,PL,11277,"Altera o Decreto-Lei nº 3.365, de 21 de junho de 1941, a Lei nº 6.015, de 31 de dezembro de 1973, a Lei nº 6.766, de 19 de dezembro de 1979, e a Lei nº 10.406, de 10 de janeiro de 2002.",2018-12-28T17:46:00Z,camara,camara,Prioridade,Conclusiva,NA,NA,6a408707e467fed81addc941aa89bd16,NA,PL 11277/2018,Ativa,,
1585020,PL,2395,"Modifica a Lei no 6.001/73, que ""dispõe sobre o Estatuto do Índio"", para acrescentar o inciso IV ao art. 39, alterar o art. 42, caput, acrescentar o §2º ao art. 42 e revogar o art. 43, a fim de permitir às comunidades indígenas praticar atividades agropecuárias e florestais em suas terras, bem como, comercializar aquilo que foi produzido e gerenciar a renda obtida.",2015-07-15T18:56:00Z,camara,camara,Ordinária,Conclusiva,204468,1204468,466cb493b7270d2ca8741a817873437c,NA,PL 2395/2015,Ativa,,
2182645,PL,10695,"Altera o Decreto-Lei nº 986, de 21 de outubro de 1969, para acrescentar normas gerais sobre rotulagem de alimentos.",2018-08-08T15:30:00Z,camara,camara,Ordinária,Conclusiva,73531,173531,66e9d0e637ad5a9431cb458eb051a0af,NA,PL 10695/2018,Ativa,,
2083544,PL,5192,"Permite a dedução, do imposto sobre a renda devido por pessoas físicas e jurídicas, de valores doados a projetos e atividades de reciclagem.",2016-05-05T13:56:00Z,camara,senado,Prioridade,Plenário,160635,1160635,a762b01f848a42a2931d940a75b9e40d,NA,PL 5192/2016,Ativa,,
105916,PLS,187,Permite a dedução do imposto de renda de valores doados a projetos e atividades de reciclagem.,2012-05-31T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,a762b01f848a42a2931d940a75b9e40d,NA,PLS 187/2012,Ativa,,
949156,PL,479,"Altera a Lei nº 9.394, de 20 de dezembro de 1996 (Lei de Diretrizes e Bases da Educação - LDB), para dispor sobre educação em tempo integral.",2015-02-26T11:02:00Z,camara,camara,Prioridade,Plenário,204467,1204467,e51e796238bce6eb19e77244d5ea12d7,NA,PL 479/2015,Ativa,,
460563,PL,6448,"Acresce dispositivo na Lei nº 8.078, de 11 de setembro de 1990, dispondo sobre a rotulagem de produtos alimentares.",2009-11-18T19:50:00Z,camara,camara,Ordinária,Plenário,204365,1204365,746fe64f6fddd22f4a25ec6fa9c20a9e,NA,PL 6448/2009,Ativa,,
585019,PL,5958,"Acrescenta art. 61-A ao Decreto-Lei nº 986, de 21 de outubro de 1969, que ""institui normas básicas sobre alimentos"", para permitir a reutilização de alimentos preparados, para fins de doação.",2013-07-12T15:56:00Z,camara,senado,Prioridade,Plenário,132504,1132504,86cb8462be40a109e71fc0af2eca3cae,NA,PL 5958/2013,Ativa,,
105088,PLS,102,"Altera o Decreto-Lei nº 986 de 21 de outubro de 1969, que institui normas básicas sobre alimentos, para permitir a reutilização de alimentos preparados, para fins de doação.",2012-04-17T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,86cb8462be40a109e71fc0af2eca3cae,NA,PLS 102/2012,Ativa,,
520508,PL,2354,"Altera inciso III do art. 2º da Lei  nº 10.779 de 25 de novembro de 2003 que dispõe sobre a concessão do benefício de seguro desemprego, durante o período de defeso, ao pescador profissional que exerce a atividade pesqueira de forma artesanal. Garante ao pescador artesanal o direito de receber o seguro-desemprego, mesmo sendo beneficiário do auxílio-doença.",2011-09-20T21:24:00Z,camara,camara,Ordinária,Plenário,204466,1204466,633a48c97f7c8a5e9a6e25135f81ae9e,NA,PL 2354/2011,Ativa,,
2212149,PL,4091,"Institui diretrizes para distribuição à população de medicamentos oriundos de doações, no âmbito federal, estadual e municipal.",2019-07-12T15:35:00Z,camara,camara,Ordinária,Conclusiva,204500,1204500,dd3c45af4955fad3b10ea98a447bd118,NA,PL 4091/2019,Ativa,,
606843,PL,7187,"Dispõe sobre o controle, a plantação, o cultivo, a colheita, a produção, a aquisição, o armazenamento, a comercialização e a distribuição de maconha (cannabis sativa) e seus derivados, e dá outras providências.",2014-02-25T18:15:00Z,camara,camara,Ordinária,Plenário,NA,NA,cce9fc7a4dc70df6d4628f0d9682057c,NA,PL 7187/2014,Ativa,,
2190743,PL,234,"Dispõe sobre a adoção dos Objetivos de Desenvolvimento Sustentável da Organização das Nações Unidas, por parte das entidades que recebem verbas públicas.",2019-02-04T18:37:00Z,camara,camara,Ordinária,Conclusiva,204468,1204468,7caed8f7ef7415e1b70339e9fac62f9f,NA,PL 234/2019,Ativa,,
515927,PL,2045,Dispõe sobre a coleta e a destinação ambientalmente adequada de resíduos tecnológicos.,2011-08-17T15:43:00Z,camara,camara,Ordinária,Plenário,178828,1178828,0da63e4215152b30adddcce2bcee3dbd,NA,PL 2045/2011,Ativa,,
2169379,PL,9787,Dispõe sobre a admissão de animais domésticos em unidades hospitalares do Sistema Único de Saúde - SUS.,2018-03-14T18:39:00Z,camara,camara,Ordinária,Conclusiva,204500,1204500,cb4c923d1e1c55e9fd9e63553281dc2c,NA,PL 9787/2018,Ativa,,
1692937,PL,2764,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, que institui as diretrizes da Política Nacional de Mobilidade Urbana, para fortalecer a institucionalização do transporte cicloviário na política de mobilidade urbana.",2015-08-25T21:01:00Z,camara,senado,Prioridade,Plenário,178972,1178972,31b340b7e83f3c631378046538ec3807,NA,PL 2764/2015,Ativa,,
113454,PLS,262,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, que institui as diretrizes da Política Nacional de Mobilidade Urbana e dá outras providências, para fortalecer a institucionalização do modo de transporte cicloviário na política de mobilidade urbana.",2013-07-02T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,31b340b7e83f3c631378046538ec3807,NA,PLS 262/2013,Ativa,,
20954,PL,4548,"Dá nova redação ao caput do art. 32 da Lei nº 9.605, de fevereiro de 1998, que ""dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências"". Exclui das sanções penais a pratica de atividade com animal domestico ou domesticado.",1998-05-26T00:00:00Z,camara,camara,Ordinária,Plenário,NA,NA,15454c9ef235e51f2617ddbfa477569d,NA,PL 4548/1998,Ativa,,
494401,PL,684,"Veda o uso de peles de animais silvestres, domésticos ou domesticados, nativos ou exóticos em eventos de moda no Brasil. Altera a Lei nº 9.605, de 1998.",2011-03-11T10:50:00Z,camara,camara,Ordinária,Plenário,204404,1204404,94c7aab9d599b2dbc50c11852ef28008,NA,PL 684/2011,Ativa,,
2123264,PL,6881,Proíbe o uso de fogos de artifício com estampido. Altera a Lei nº 9.605 de 1998.,2017-02-09T17:38:00Z,camara,camara,Ordinária,Plenário,NA,NA,38d00503930ecebdc0c1f26805d8e860,NA,PL 6881/2017,Ativa,,
749470,PL,8085,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para instituir a obrigatoriedade da prática de direção veicular em vias públicas para fins de formação de condutores.",2014-11-12T10:59:00Z,camara,senado,Prioridade,Conclusiva,NA,NA,2e74ed266c0f530aaa9b97ca50ba602d,NA,PL 8085/2014,Ativa,,
109738,PLS,454,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para instituir a obrigatoriedade da prática de direção veicular para fins de formação de condutores em vias públicas.",2012-12-13T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,2e74ed266c0f530aaa9b97ca50ba602d,NA,PLS 454/2012,Ativa,,
2172579,PL,10068,"Altera o Decreto-Lei 986, de 21 de outubro de 1969, que Institui normas básicas sobre alimentos, para disciplinar a fiscalização sanitária de produtos de origem animal por Estados e Municípios.",2018-04-18T17:05:00Z,camara,camara,Ordinária,Conclusiva,178871,1178871,12e54068d856874cb5452ab979e4ad0b,NA,PL 10068/2018,Ativa,,
489572,PL,8005,"Dispõe sobre a responsabilidade das empresas que fabricam, importam, comercializam ou instalam vidros automotivos pela coleta e destinação final ambientalmente adequada dos produtos descartados.",2010-12-14T17:49:00Z,camara,senado,Prioridade,Plenário,NA,NA,1e344ccba762608aaab813217c171483,NA,PL 8005/2010,Ativa,,
2152663,PL,8671,"Exige a realização de consulta pública para a redução ou extinção de uma unidade de conservação. Altera a Lei nº 9.985, de 2000.",2017-09-21T15:36:00Z,camara,camara,Ordinária,Conclusiva,204530,1204530,a8c5d7a4bd40371f048025be66998ccf,NA,PL 8671/2017,Ativa,,
2148738,PL,8349,"Altera o § 1º do art. 65 da Lei nº 9.605, de 12 de fevereiro de 1998, para agravar as penas do crime de pichação e conspurcação de monumento ou coisa tombada em virtude de seu valor artístico, arqueológico ou histórico.",2017-08-22T22:06:00Z,camara,senado,Prioridade,Plenário,92776,192776,c08ff38d9682e5cabc245c69d2ba84a8,NA,PL 8349/2017,Ativa,,
125267,PLS,128,"Altera a redação do § 1º, do art. 65 da Lei nº 9.605, de 12 de fevereiro de 1998, para agravar as penas do crime de pichação e conspurcação de monumentos tombados em virtude do seu valor histórico, artístico ou arqueológico.",2016-03-22T00:00:00Z,senado,senado,Ordinária,Plenário,1,21,c08ff38d9682e5cabc245c69d2ba84a8,NA,PLS 128/2016,Ativa,,
106701,PL,347,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998. Tipifica como crime a comercialização de peixe ornamental e a venda, exportação, aquisição e guarda de espécimes da fauna silvestre quando praticado de forma permanente, em grande escala, em caráter nacional ou internacional, aumenta a pena quando houver tentativa de evitar o flagrante dentre outros.",2003-03-17T11:08:00Z,camara,NA,Urgência,Plenário,74278,174278,291a527a7405a7384bf6585da638d62d,NA,PL 347/2003,Ativa,,
1203637,PL,1155,"Cria o Estatuto Nacional do Ciclista, o Conselho Nacional do Ciclista - CONACICLO, o Fundo Nacional de Incentivo ao Ciclista - FUNACICLO, altera a Lei 9503/97 (Código de Trânsito Brasileiro), estabelece dispositivos de incentivo ao uso de ciclos como meio de transporte, regulamenta a atividade profissional de ciclotaxista e cicloboy e dá outras providências.",2015-04-15T16:54:00Z,camara,camara,Ordinária,Plenário,NA,NA,76089522babacdbba269d54a53307011,NA,PL 1155/2015,Ativa,,
2166408,PL,9362,Dispõe sobre a política de incentivo e promoção ao desenvolvimento de startups. (PL das Startups),2017-12-14T14:05:00Z,camara,camara,Ordinária,Conclusiva,204573,1204573,6ebb96ca9e06b8db0e4ab6dc4748dbb4,NA,PL 9362/2017,Ativa,,
